city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,risk_archetype,archetype_name
Delhi,36801849,351.1,secondary,1,40,1,17,4,1,2,2,1,0,7.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.96616,1.8,1.375,4.866246,6.93,0.9832993779151226,0.9577509,1,0.9994969450826426,1,0.7365143,1,1,0,Monsoon-Exposure Segment
Pune,494832288,26.3,trunk,2,40,1,23,6,0,4,0,4,2,10.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,0.28404,1.8,1.52,0.7771334400000001,7.771334400000001,0.9738569161310018,0.9991192,1,0.9955289927084585,1,0.9419486,1,1,0,Monsoon-Exposure Segment
Delhi,"[171505932, 1312960086, 1312960084]",1152.0,trunk,1,50,1,11,6,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,12.4416,1.8,1.06,23.738572800000007,10.303200000000002,0.9810367015662635,0.9986595,1,0.9999992005413695,1,0.9628755,1,1,-1,Uncategorised
Pune,219492071,77.8,secondary,1,40,0,24,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.4356799999999999,1.8,1.0,0.7842239999999999,5.04,0.9607190962534562,0.9984285,1,0.9746475503276413,1,0.3687325,0,1,-1,Uncategorised
Pune,41843455,237.7,primary,1,40,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.94914,1.32,1.0,2.5728648,5.412,0.9820236155591848,0.99783903,1,0.965029458983525,1,0.55365175,1,0,-1,Uncategorised
Pune,22841860,197.4,primary,1,40,0,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.61868,1.24,1.0,2.0071632,5.084,0.9820057625898652,0.9977348,1,0.9504615471132771,1,0.5427682,1,0,1,Long Arterial Segment
Delhi,1075773904,241.4,primary,1,40,1,29,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,1.97948,1.8,1.0,3.563064,7.379999999999999,0.9812732920022884,0.99425334,1,0.9999806526099146,1,0.78368974,1,1,-1,Uncategorised
Delhi,371900283,68.1,tertiary,1,40,0,51,3,14,8,0,0,0,30.6,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,1,3.4,0.2315399999999999,1.8,2.0,0.833544,6.12,0.9801290574658376,0.99972385,1,0.9883239660981284,1,0.9303387,1,0,0,Monsoon-Exposure Segment
Delhi,77643474,59.2,primary,1,40,1,11,5,1,0,0,1,0,2.5,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,0.48544,1.8,1.125,0.983016,8.302499999999998,0.9772044048332278,0.9665249,1,0.9999893829711191,1,0.69868714,1,1,-1,Uncategorised
Pune,"[222496307, 222496315, 222496313]",48.6,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,0.52488,1.16,1.0,0.6088608,6.088607999999999,0.954202187568262,0.9989322,1,0.989921262317602,1,0.42561537,0,0,-1,Uncategorised
Pune,97699164,46.6,trunk,1,40,1,26,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.5032800000000001,1.8,1.0,0.9059040000000002,9.05904,0.990944988061313,0.99969697,1,0.99993557516921,1,0.8810779,1,1,3,Healthcare Corridor Risk
Pune,862782932,89.5,trunk,2,40,1,10,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.9666,1.8,1.0,1.73988,9.72,0.9955829945542892,0.99973804,1,0.9999983573565789,1,0.95848674,1,1,-1,Uncategorised
Pune,53837934,139.5,secondary,4,40,0,22,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.7811999999999999,1.8,1.0,1.40616,5.039999999999999,0.9577584475044224,0.9987884,1,0.9827845290657162,1,0.8528439,1,1,-1,Uncategorised
Pune,123599610,107.6,primary,1,40,0,4,5,1,0,0,0,1,2.3,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,0.8823199999999998,1.32,1.115,1.2985985759999996,6.034379999999999,0.8848226581240307,0.99746156,1,0.99081483856982,1,0.25788802,0,0,-1,Uncategorised
Delhi,80800277,88.4,secondary,2,40,1,42,4,1,1,0,1,0,3.7,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.49504,1.8,1.185,1.0559203200000002,5.9724,0.9875543074056954,0.9955057,1,0.9977565635853677,1,0.87129563,1,1,-1,Uncategorised
Pune,1291984129,74.0,primary,2,50,1,13,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.6068,1.8,1.0,1.09224,7.38,0.9859898263696836,0.9971215,1,0.9999842779081356,1,0.9696389,1,1,-1,Uncategorised
Delhi,259022074,196.6,primary,1,40,1,10,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,1.61212,1.8,1.0,2.901816,7.380000000000001,0.978127893936192,0.9847927,1,0.9999740758926478,1,0.79935396,1,1,-1,Uncategorised
Pune,279435326,30.3,trunk,2,40,1,38,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.32724,1.8,1.0,0.5890320000000001,5.890320000000002,0.9836976977848118,0.9979267,1,0.944669100764213,1,0.8606574,1,1,-1,Uncategorised
Pune,239840579,368.6,primary,2,40,1,5,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,3.02252,1.4,1.0,4.231528,5.74,0.9858664342384184,0.8825781,1,0.9833191844590613,1,0.91062546,1,1,-1,Uncategorised
Pune,1125019550,192.0,trunk,2,85,1,9,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,2.0736000000000003,1.72,1.0,3.5665920000000004,9.288000000000002,0.996536333038868,0.99988306,1,0.9999732253595153,1,0.99498296,1,1,-1,Uncategorised
Delhi,1266675381,75.7,primary,2,40,1,27,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,0.62074,1.8,1.0,1.117332,7.379999999999999,0.9843406010189428,0.99171233,1,0.9999799756189032,1,0.95020366,1,1,0,Monsoon-Exposure Segment
Pune,22841981,977.5,trunk,2,40,1,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,10.557,1.0,1.0,10.557,5.4,0.996539155869371,0.9997485,1,0.9990534086637396,1,0.980925,1,0,-1,Uncategorised
Pune,298681382,44.8,primary,1,40,0,10,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.3673599999999999,1.8,1.0,0.661248,6.61248,0.9815236980571408,0.99800605,1,0.9954758029990939,1,0.60444635,1,1,-1,Uncategorised
Delhi,370546886,128.2,secondary,1,40,0,14,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.7179199999999999,1.8,1.0,1.2922559999999998,5.04,0.952232282687839,0.99772817,1,0.9696047921227499,1,0.08391507,0,1,-1,Uncategorised
Delhi,1266675381,49.2,primary,2,40,1,34,5,2,2,1,1,1,8.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.40344,1.8,1.425,1.0348236000000002,10.348236000000002,0.9886107593754808,0.9942334,1,0.99999634722786,1,0.8934817,1,1,0,Monsoon-Exposure Segment
Pune,763056928,66.3,primary,2,40,1,21,5,1,1,0,1,1,4.5,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.5436599999999999,1.8,1.225,1.1987703,9.040500000000002,0.9965106286564892,0.987125,1,0.9999969066306718,1,0.8927236,1,1,-1,Uncategorised
Delhi,1155810081,49.3,secondary,1,40,1,38,4,2,0,0,4,0,7.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.27608,1.8,1.35,0.6708744000000001,6.708744,0.9805078276161476,0.9778716,1,0.9910928296212905,1,0.8093706,1,1,-1,Uncategorised
Pune,240339035,51.3,secondary,2,40,1,25,4,3,1,0,0,0,5.7,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.28728,1.8,1.285,0.6644786400000001,6.476400000000002,0.98335620711404,0.9952311,1,0.9987063552600313,1,0.89394724,1,1,-1,Uncategorised
Delhi,684354139,78.0,trunk,2,50,1,45,6,2,6,0,2,0,12.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,0.8424,1.8,1.61,2.4412752,15.6492,0.9966276186559884,0.9998976,1,0.9999998245121934,1,0.9805674,1,1,0,Monsoon-Exposure Segment
Pune,"[208249905, 208249907]",33.6,primary,3,40,1,15,5,0,5,0,3,0,9.0,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.27552,1.8,1.45,0.7191072,7.191071999999999,0.9945198815880724,0.99381304,1,0.99525920687665,1,0.946534,1,1,-1,Uncategorised
Pune,239844585,92.1,primary,2,40,1,11,5,0,2,1,4,0,7.7,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.7552199999999999,1.8,1.385,1.88276346,10.2213,0.9977823234239812,0.9937534,1,0.9999996396691017,1,0.89619285,1,1,-1,Uncategorised
Pune,381420360,46.7,primary,1,40,1,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.38294,1.72,1.0,0.6586568,6.586568000000001,0.9862581013173678,0.9850093,1,0.9909284672458799,1,0.8924043,1,1,1,Long Arterial Segment
Pune,128913676,84.1,primary,1,40,0,17,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.6896199999999999,1.8,1.0,1.241316,7.379999999999999,0.9791856192614884,0.99957746,1,0.9999599665707869,1,0.5216904,1,1,-1,Uncategorised
Pune,53837375,113.5,primary,2,40,1,25,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.9307,1.8,1.0,1.67526,7.38,0.991860317202088,0.99591583,1,0.9999837288587751,1,0.96398884,1,1,-1,Uncategorised
Pune,177430406,126.7,primary,1,40,0,16,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.0389399999999998,1.8,1.0,1.870092,7.379999999999998,0.9791898084145672,0.9995654,1,0.9999601043594184,1,0.41055518,0,1,-1,Uncategorised
Pune,229066240,189.6,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,2.04768,1.16,1.0,2.3753088,6.263999999999999,0.947325749996015,0.99965405,1,0.9982987638699482,1,0.35453475,0,0,-1,Uncategorised
Pune,211598950,81.2,trunk,1,40,1,14,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.8769600000000001,1.8,1.0,1.5785280000000002,9.72,0.9939481005416664,0.9996922,1,0.99999844069413,1,0.9293077,1,1,1,Long Arterial Segment
Pune,"[304913416, 1293828607]",169.0,trunk,2,40,1,9,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.8252,1.72,1.0,3.1393440000000004,9.288000000000002,0.9945436894251832,0.9997396,1,0.9999725727132291,1,0.92220896,1,1,-1,Uncategorised
Pune,97699164,84.1,trunk,1,40,1,16,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.90828,1.8,1.0,1.634904,9.72,0.9938975998458378,0.99976605,1,0.9999984783932403,1,0.9208545,1,1,3,Healthcare Corridor Risk
Delhi,314638639,77.6,secondary,1,40,1,34,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.4345599999999999,1.8,1.0,0.7822079999999999,5.039999999999999,0.984076570443511,0.9980751,1,0.986298305761544,1,0.8383306,1,1,-1,Uncategorised
Pune,857999098,51.7,primary,1,40,0,24,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.42394,1.8,1.0,0.763092,7.379999999999999,0.9784675120311476,0.99927396,1,0.9999562776891621,1,0.32986462,0,1,-1,Uncategorised
Pune,999982720,100.5,primary,1,40,0,19,5,1,3,2,2,1,10.5,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.8240999999999999,1.8,1.525,2.2621545,11.254499999999998,0.9433126608283272,0.9976597,1,0.9999994131573124,1,0.20355023,0,1,0,Monsoon-Exposure Segment
Delhi,749606325,40.6,secondary,1,30,1,40,4,1,4,0,0,0,6.3,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.2273599999999999,1.8,1.315,0.5381611199999999,5.3816112,0.8973249113202966,0.91590446,1,0.6445315126143705,1,0.349279,0,1,0,Monsoon-Exposure Segment
Delhi,502625884,121.0,secondary,1,40,0,33,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.6775999999999999,1.8,1.0,1.21968,5.039999999999999,0.9654505596105442,0.99671304,1,0.9693989303629763,1,0.019481553,0,1,4,Long Arterial Segment
Pune,22840739,45.9,trunk,1,40,0,27,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.49572,1.8,1.0,0.8922960000000001,8.92296,0.9761733661853494,0.9997948,1,0.9997936938491503,1,0.22039738,0,1,1,Long Arterial Segment
Delhi,561759719,99.8,secondary,1,40,1,16,4,0,0,0,4,0,4.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.55888,1.8,1.2,1.2071808000000002,6.048000000000001,0.9822152473473376,0.9920873,1,0.9984518166570305,1,0.9029345,1,1,-1,Uncategorised
Delhi,314638639,52.5,secondary,1,40,1,37,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.294,1.8,1.0,0.5292,5.04,0.9839680591411044,0.99616504,1,0.9853045755638608,1,0.80930936,1,1,-1,Uncategorised
Pune,856433397,65.3,primary,1,40,1,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.5354599999999999,1.64,1.0,0.8781544,6.724,0.9868656166594848,0.9850621,1,0.998312797961681,1,0.87878674,1,1,3,Healthcare Corridor Risk
Pune,309561008,125.0,primary,1,40,0,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.025,1.24,1.0,1.271,5.084,0.9817449269187862,0.99771786,1,0.9480578708647402,1,0.52822953,1,0,-1,Uncategorised
Pune,860508213,64.9,primary,1,40,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,0.53218,1.32,1.0,0.7024776,5.412,0.9824091551516276,0.9977584,1,0.9631832765651603,1,0.583293,1,0,1,Long Arterial Segment
Delhi,1081080405,58.0,primary,1,40,1,19,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,0.4755999999999999,1.8,1.0,0.85608,7.379999999999999,0.9824617620053374,0.9919877,1,0.9999775646673675,1,0.84949374,1,1,-1,Uncategorised
Pune,"[813279114, 813279115, 813279119, 1271440239, 257449553]",186.6,primary,2,40,1,7,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.53012,1.56,1.0,2.3869872,6.396,0.9876705940414588,0.97841555,1,0.9945662035153623,1,0.90165263,1,1,-1,Uncategorised
Pune,66709454,248.8,primary,1,32,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,2.04016,1.32,1.0,2.6930112,5.412,0.978085151533136,0.9979663,1,0.9660892882957611,1,0.5333791,1,0,-1,Uncategorised
Delhi,1134767454,232.2,secondary,1,40,1,13,4,2,1,0,1,0,5.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.30032,1.8,1.26,2.94912576,6.3504000000000005,0.9829739182621148,0.9920665,1,0.9988250723047261,1,0.58317435,1,1,-1,Uncategorised
Delhi,1430842942,88.8,secondary,1,40,1,28,4,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.49728,1.8,1.05,0.9398592,5.292,0.9640590431108924,0.9942344,1,0.992954478180491,1,0.7734495,1,1,4,Long Arterial Segment
Delhi,77349486,65.0,secondary,1,40,1,15,4,0,1,0,1,0,2.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.364,1.8,1.11,0.727272,5.5944,0.9815843261659803,0.98732424,1,0.9971276063985144,1,0.68543553,1,1,2,Long Arterial Segment
Pune,206994690,114.4,secondary,1,40,0,5,4,1,4,0,0,0,6.3,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.64064,1.4,1.315,1.17941824,5.1548,0.8673878270070506,0.89586484,1,0.5885173684515005,1,0.2112657,0,1,-1,Uncategorised
Pune,575041963,113.8,primary,1,40,0,11,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.93316,1.8,1.0,1.6796879999999998,7.38,0.9849484327667134,0.9995801,1,0.9999587284775447,1,0.5807772,1,1,-1,Uncategorised
Pune,855753220,34.6,primary,1,40,0,16,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.2837199999999999,1.8,1.0,0.5106959999999999,5.106959999999999,0.97783129855945,0.99599445,1,0.8068605387634215,1,0.44389468,0,1,-1,Uncategorised
Pune,214062147,99.5,trunk,2,40,1,10,6,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.0746000000000002,1.8,1.06,2.0503368000000006,10.303200000000002,0.996871408635355,0.9995758,1,0.9999989988009953,1,0.9398738,1,1,-1,Uncategorised
Pune,253451958,40.2,trunk,1,40,0,8,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.4341600000000001,1.64,1.0,0.7120224000000002,7.120224000000002,0.9830587820745024,0.99972457,1,0.9978510616146619,1,0.5568453,1,1,-1,Uncategorised
Delhi,1164727874,73.8,primary,2,40,1,16,5,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,0.6051599999999999,1.8,1.1,1.1982168,8.118,0.9910459431279608,0.9847506,1,0.9999929309079769,1,0.91971546,1,1,2,Long Arterial Segment
Pune,857960755,123.0,primary,2,40,0,21,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.0086,1.8,1.0,1.81548,7.38,0.9675286320247476,0.99955505,1,0.9999692384006081,1,0.73547465,1,1,-1,Uncategorised
Pune,253455823,135.2,trunk,2,40,0,8,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.46016,1.64,1.0,2.3946624000000005,8.856000000000003,0.972675739813958,0.999902,1,0.9999309553572343,1,0.52218217,1,1,-1,Uncategorised
Pune,867671216,45.9,secondary,2,40,0,13,4,1,3,0,0,0,5.1,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.25704,1.8,1.255,0.5806533599999999,5.806533599999999,0.9753570108705594,0.98129714,1,0.8291161931079841,1,0.4667265,0,1,-1,Uncategorised
Delhi,"[978263408, 80418104]",73.0,secondary,1,40,1,18,4,1,2,2,8,0,14.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.4087999999999999,1.8,1.725,1.269324,8.693999999999999,0.9874548264992932,0.9752415,1,0.999939129514928,1,0.89035106,1,1,-1,Uncategorised
Pune,241110611,57.6,tertiary,2,40,0,18,3,4,7,0,0,1,15.2,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,1,3.4,0.19584,1.8,1.76,0.62042112,5.385600000000001,0.9654923315831816,0.99903905,1,0.8341917434681223,1,0.79148024,1,0,0,Monsoon-Exposure Segment
Pune,859535846,67.6,secondary,1,40,1,52,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.3785599999999999,1.8,1.0,0.6814079999999999,5.04,0.9517866815243304,0.9979772,1,0.9873669531457371,1,0.91617006,1,1,3,Healthcare Corridor Risk
Pune,864616370,214.8,primary,1,40,0,7,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.7613599999999998,1.56,1.0,2.7477216,6.395999999999999,0.9821165477056364,0.9978671,1,0.9898565482164062,1,0.43847004,0,1,1,Long Arterial Segment
Pune,253455823,128.5,trunk,2,40,0,4,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,1.3878,1.32,1.0,1.831896,7.128000000000001,0.9722873486997048,0.99990964,1,0.9997014884037241,1,0.64789575,1,0,-1,Uncategorised
Pune,1408552441,43.6,trunk,2,40,1,15,6,0,0,0,0,1,0.8,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.4708800000000001,1.8,1.04,0.8814873600000002,8.814873600000002,0.9917190423788796,0.999464,1,0.9998588555188667,1,0.8794528,1,1,-1,Uncategorised
Pune,1213546619,366.1,trunk,1,40,0,3,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,3.9538800000000007,1.24,1.0,4.902811200000001,6.696000000000001,0.9830045643631632,0.99992585,1,0.999661335422611,1,0.5609347,1,0,-1,Uncategorised
Pune,222139172,32.4,trunk,1,40,0,29,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.34992,1.8,1.0,0.6298560000000001,6.298560000000001,0.9493379983365366,0.99805754,1,0.976873398519568,1,0.1130395,0,1,1,Long Arterial Segment
Delhi,1207732883,175.9,secondary,1,40,1,11,4,1,0,1,0,0,2.8,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.98504,1.8,1.14,2.02130208,5.7456,0.9666454509454844,0.9886884,1,0.9944064932901641,1,0.38355097,0,1,-1,Uncategorised
Pune,174216470,83.9,primary,1,40,0,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,0.68798,1.24,1.0,0.8530952,5.0840000000000005,0.981748788185856,0.99751127,1,0.9478878187564649,1,0.5216784,1,0,-1,Uncategorised
Pune,309579593,889.6,trunk,2,85,1,1,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,9.60768,1.08,1.0,10.3762944,5.832,0.9979751834511288,0.9998646,1,0.9991744572594504,1,0.9983053,1,0,-1,Uncategorised
Pune,815488995,60.1,primary,1,40,1,26,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.49282,1.8,1.0,0.887076,7.38,0.9880385673359972,0.9952354,1,0.9999795113464092,1,0.92489326,1,1,3,Healthcare Corridor Risk
Delhi,25524691,71.7,secondary,2,60,0,12,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.40152,1.8,1.0,0.722736,5.04,0.9791975676739444,0.9989454,1,0.9805549231875251,1,0.9552556,1,1,0,Monsoon-Exposure Segment
Pune,240769572,557.5,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,6.021,1.0,1.0,6.021,5.4,0.9344526126576408,0.99983287,1,0.9982440905386576,1,0.27576882,0,0,1,Long Arterial Segment
Delhi,77975281,139.6,secondary,1,40,1,11,4,2,0,0,0,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.7817599999999999,1.8,1.15,1.6182431999999995,5.795999999999999,0.9677960763384736,0.99635065,1,0.994744090103301,1,0.5216539,1,1,-1,Uncategorised
Pune,856590369,43.3,trunk,1,40,0,11,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.46764,1.8,1.0,0.8417520000000001,8.417520000000001,0.985150651865882,0.9997602,1,0.9995676125696443,1,0.5248941,1,1,-1,Uncategorised
Delhi,1490425991,357.5,primary,1,40,1,5,5,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,2.9315,1.4,1.1,4.51451,6.313999999999999,0.9654875620105948,0.85065925,1,0.9944435306870759,1,0.7226868,1,1,-1,Uncategorised
Pune,166866280,434.3,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.690440000000001,1.0,1.0,4.690440000000001,5.4,0.952317073044388,0.9998585,1,0.9982440905386576,1,0.40506,0,0,1,Long Arterial Segment
Pune,1101051089,45.2,secondary,2,40,0,38,4,0,6,1,0,0,8.5,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.25312,1.8,1.425,0.6492528000000001,6.492528000000001,0.9408941440169344,0.99105644,1,0.9615474244202334,1,0.7749155,1,1,-1,Uncategorised
Delhi,1413413915,200.3,primary,2,50,1,13,5,0,1,0,4,0,5.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.64246,1.8,1.26,3.72509928,9.2988,0.9950057209722962,0.994705,1,0.9999987563987054,1,0.96626383,1,1,-1,Uncategorised
Delhi,1199392730,191.7,secondary,1,40,0,14,4,1,0,0,2,2,5.1,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.07352,1.8,1.255,2.42508168,6.3252,0.9007973301271324,0.9909208,1,0.9952939779461555,1,0.18610443,0,1,0,Monsoon-Exposure Segment
Pune,207872394,58.3,primary,3,40,1,38,5,3,7,2,2,1,18.3,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.4780599999999999,1.8,1.915,1.64787282,14.1327,0.998343424492916,0.99900156,1,0.9999999065895188,1,0.98729974,1,1,0,Monsoon-Exposure Segment
Pune,240769561,103.7,trunk,1,40,0,3,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,1.11996,1.24,1.0,1.3887504000000002,6.696000000000001,0.9835831285419674,0.999877,1,0.9995400246312879,1,0.4429557,0,0,1,Long Arterial Segment
Pune,1094969097,42.8,primary,2,40,0,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.3509599999999999,1.64,1.0,0.5755743999999999,5.755744,0.955551655632291,0.9950369,1,0.9550988366363147,1,0.6935829,1,1,-1,Uncategorised
