city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,mismatch_category,osmid_str,lat,lon
Delhi,265927775,144.7,residential,1,40,0,9,2,3,0,0,0,0,4.5,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.2604599999999999,1.72,1.225,0.54878922,1.8963,0.0019585816962454,1.1590142e-05,0,0.0,0,0.013618958,0,0,Safe (Both Agree),265927775,28.6349,77.17918
Delhi,1078171931,54.3,residential,1,40,0,48,2,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.09774,1.8,1.15,0.2023218,1.863,0.0047159371459316,5.602485e-06,0,0.0,0,0.014118743,0,0,Safe (Both Agree),1078171931,28.59851,76.91717
Delhi,"[44278220, 761403375]",320.3,secondary,1,40,1,6,4,0,0,0,4,0,4.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,0,5.6,1.79368,1.48,1.2,3.18557568,4.972799999999999,0.6506260067865894,0.2963648,0,0.2881,0,0.743751,1,1,Safe (Both Agree),"[44278220, 761403375]",28.54717,77.26312
Pune,1372327093,62.4,residential,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.1123199999999999,1.32,1.0,0.1482624,1.188,0.0131853236829849,1.2177557e-05,0,0.0,0,0.58444095,1,0,Safe (Both Agree),1372327093,18.39456,73.93321
Delhi,1071446970,126.0,residential,1,40,0,36,2,0,0,0,0,1,0.8,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.2268,1.8,1.04,0.4245696,1.6848,0.003511389587255,7.671299e-06,0,0.0,0,0.010167622,0,0,Safe (Both Agree),1071446970,28.69489,77.26791
Delhi,1079912205,56.7,residential,1,40,0,24,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.10206,1.8,1.0,0.183708,1.62,0.0011077985041795,7.3978845e-06,0,0.0,0,0.027875256,0,0,Safe (Both Agree),1079912205,28.67802,76.97591
Pune,476654737,360.3,residential,1,40,0,7,2,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.6485400000000001,1.56,1.06,1.0724257440000002,1.4882400000000002,0.0091960145952641,1.5375852e-05,0,0.0,0,0.11784131,0,0,Safe (Both Agree),476654737,18.48302,73.93795
Pune,435766844,57.4,primary,1,40,0,18,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.4706799999999999,1.8,1.0,0.8472239999999999,7.379999999999999,0.9806882248064188,0.9993994,1,1.0,1,0.45112607,0,1,Confirmed Black Spot,435766844,18.46425,73.77354
Delhi,699660182,252.5,primary,2,40,1,10,5,0,0,0,0,1,0.8,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,2.0705,1.8,1.04,3.875976,7.6752,0.9822232402109864,0.97800374,1,1.0,1,0.81222373,1,1,Confirmed Black Spot,699660182,28.67256,77.27791
Delhi,28211381,3.4,secondary,1,40,1,14,4,1,0,1,3,0,5.8,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,0,5.6,0.0190399999999999,1.8,1.29,0.0442108799999999,0.4421087999999999,0.0552547812005071,0.00014176968,0,0.0,0,0.0005501746,0,1,Safe (Both Agree),28211381,28.58508,77.19263
Delhi,211613106,93.5,residential,1,40,0,31,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1683,1.8,1.0,0.30294,1.6200000000000003,0.0008458412107836,8.091714e-06,0,0.0,0,0.018371247,0,0,Safe (Both Agree),211613106,28.73387,77.00724
Pune,1379668774,94.0,residential,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.1692,1.32,1.0,0.223344,1.1880000000000002,0.0131768650975207,1.4283283e-05,0,0.0,0,0.5578406,1,0,Safe (Both Agree),1379668774,18.66342,74.14404
Delhi,123406195,16.5,residential,1,40,0,58,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0297,1.8,1.06,0.0566676,0.5666760000000001,7.518222484543644e-05,7.7221625e-07,0,0.0,0,5.636641e-05,0,0,Safe (Both Agree),123406195,28.64558,77.21281
Pune,1153404494,220.7,unclassified,1,40,0,2,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,0.46347,1.16,1.0,0.5376251999999999,1.218,0.0094319986854624,4.246677e-06,0,0.0,0,0.20690028,0,0,Safe (Both Agree),1153404494,18.17726,74.58437
Delhi,1102536810,212.2,secondary,1,40,1,8,4,1,0,0,1,3,4.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.18832,1.64,1.245,2.4263117760000004,5.717040000000002,0.9479608318209573,0.9630862,1,0.7659,1,0.7814407,1,1,Confirmed Black Spot,1102536810,28.70694,77.17863
Delhi,77001253,111.0,living_street,1,40,0,68,1,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.111,1.8,1.075,0.214785,0.9675,0.0005132248861843,6.5277186e-06,0,0.0,0,0.000909224,0,0,Safe (Both Agree),77001253,28.60082,77.30468
Delhi,1055684886,93.1,residential,1,40,0,35,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1675799999999999,1.8,1.075,0.3242672999999999,1.7414999999999996,0.0005601739784209,8.598226e-06,0,0.0,0,0.003396186,0,0,Safe (Both Agree),1055684886,28.52654,77.22615
Delhi,423381069,22.6,residential,1,40,0,60,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04068,1.8,1.0,0.073224,0.7322400000000002,7.232385903773035e-05,8.780667e-07,0,0.0,0,6.743721e-05,0,0,Safe (Both Agree),423381069,28.67005,77.07445
Delhi,423755451,18.5,residential,1,40,0,23,2,0,1,0,4,0,5.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.0333,1.8,1.26,0.0755244,0.755244,0.0019462110032802,1.4182026e-06,0,0.0,0,0.0018820721,0,0,Safe (Both Agree),423755451,28.55679,77.1851
Pune,1366180462,366.1,residential,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.65898,1.32,1.0,0.8698536,1.188,0.0149564356150683,1.5946425e-05,0,0.0,0,0.44489324,0,0,Safe (Both Agree),1366180462,18.6282,73.67518
Pune,475838319,21.8,residential,1,40,0,14,2,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.03924,1.8,1.12,0.07910784,0.7910784000000003,0.0020660093161283,1.4005764e-06,0,0.0,0,0.0009954168,0,0,Safe (Both Agree),475838319,18.57987,73.82757
Pune,292054160,182.6,residential,1,40,0,8,2,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.32868,1.64,1.12,0.6037194240000001,1.6531200000000004,0.0123191909164523,1.424514e-05,0,0.0,0,0.15206522,0,0,Safe (Both Agree),292054160,18.52063,73.9088
Delhi,"[77766259, 198065397]",122.9,primary,1,50,1,20,5,0,2,0,2,0,4.4,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.00778,1.8,1.22,2.21308488,9.003599999999999,0.9914111682947196,0.99233526,1,1.0,1,0.9631308,1,1,Confirmed Black Spot,"[77766259, 198065397]",28.67947,77.09602
Delhi,1078949874,55.7,residential,1,40,0,22,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.10026,1.8,1.0,0.180468,1.62,0.0030572012639909,9.326756e-06,0,0.0,0,0.055415623,0,0,Safe (Both Agree),1078949874,28.85232,77.05967
Pune,23152047,125.2,secondary,1,30,0,14,4,1,3,0,1,0,6.1,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.70112,1.8,1.305,1.64693088,6.5772,0.9615691088951496,0.99790716,1,0.9988,1,0.35158598,0,1,Confirmed Black Spot,23152047,18.52942,73.83326
Delhi,1067798556,33.4,residential,1,40,0,58,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06012,1.8,1.0,0.108216,1.08216,7.232385903773035e-05,2.2352267e-06,0,0.0,0,0.00059927366,0,0,Safe (Both Agree),1067798556,28.6673,77.07038
Pune,22840728,288.0,primary,1,40,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,2.3616,1.32,1.0,3.117312,5.411999999999999,0.9820750271368506,0.99783903,1,0.9646,1,0.53721845,1,0,Government Blind Spot,22840728,19.11906,73.97437
Delhi,1071894917,116.9,residential,1,40,0,72,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.21042,1.8,1.0,0.378756,1.62,0.0002360564731191,6.8839336e-06,0,0.0,0,0.001522476,0,0,Safe (Both Agree),1071894917,28.74657,77.18552
Delhi,1246225734,53.8,residential,1,40,0,39,2,0,0,0,5,0,5.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.09684,1.8,1.25,0.21789,2.0250000000000004,0.0040604277530899,4.912187e-06,0,0.0,0,0.022535454,0,0,Safe (Both Agree),1246225734,28.56095,77.1703
Delhi,423113278,18.4,residential,1,40,0,32,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03312,1.8,1.0,0.0596159999999999,0.5961599999999999,0.0001319571077141,6.992246e-07,0,0.0,0,0.00014000446,0,0,Safe (Both Agree),423113278,28.59489,76.99903
Delhi,78542390,26.2,residential,1,40,0,52,2,1,0,1,0,0,2.8,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0471599999999999,1.8,1.14,0.0967723199999999,0.9677231999999998,5.3537094134670456e-05,1.8463548e-06,0,0.0,0,0.00019855493,0,0,Safe (Both Agree),78542390,28.7302,77.11141
Delhi,993810836,40.7,residential,1,40,0,53,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.07326,1.8,1.0,0.131868,1.3186800000000003,8.012970632697246e-05,3.105372e-06,0,0.0,0,0.0016275303,0,0,Safe (Both Agree),993810836,28.65608,77.21153
Delhi,423381070,41.0,residential,1,40,0,47,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0737999999999999,1.8,1.0,0.1328399999999999,1.3283999999999998,8.012970632697246e-05,3.105372e-06,0,0.0,0,0.0031769488,0,0,Safe (Both Agree),423381070,28.67409,77.07072
Pune,475656855,71.5,residential,1,40,0,35,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1287,1.8,1.0,0.23166,1.62,0.010220714027183,1.9467483e-05,0,0.0,0,0.31295323,0,0,Safe (Both Agree),475656855,18.64552,73.76472
Pune,53792790,50.5,residential,1,40,0,30,2,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0909,1.8,1.12,0.1832544,1.8144,0.0033859419350993,1.1691051e-05,0,0.0,0,0.107707284,0,0,Safe (Both Agree),53792790,18.48167,73.86082
Pune,475631353,57.5,residential,1,40,0,16,2,0,4,0,0,1,5.6,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.1035,1.8,1.28,0.238464,2.0736,0.0095383377628362,1.904644e-05,0,0.0,0,0.18045807,0,0,Safe (Both Agree),475631353,18.61087,73.76633
Delhi,423286521,32.4,residential,1,40,0,49,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.05832,1.8,1.06,0.11127456,1.1127456,0.000156366561044,2.5744328e-06,0,0.0,0,0.0013374921,0,0,Safe (Both Agree),423286521,28.65,77.02723
Delhi,1121167961,83.0,residential,1,40,0,60,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1494,1.8,1.075,0.289089,1.7415,0.0005132248861843,7.5213375e-06,0,0.0,0,0.0011629304,0,0,Safe (Both Agree),1121167961,28.6455,77.11056
Pune,857150412,77.8,residential,1,40,0,13,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.14004,1.8,1.0,0.252072,1.6200000000000003,0.0131853236829849,2.4447561e-05,0,0.0,0,0.60922897,1,0,Safe (Both Agree),857150412,18.30981,73.87305
Pune,"[483145280, 483145278]",23.1,tertiary,1,40,0,4,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,0.07854,1.32,1.0,0.1036728,1.0367280000000003,0.0005109453424325,8.887629e-07,0,0.0,0,0.00085878314,0,0,Safe (Both Agree),"[483145280, 483145278]",18.75654,74.21934
Delhi,"[423849948, 423849844]",127.9,residential,1,40,0,14,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.23022,1.8,1.06,0.4392597600000001,1.7172000000000005,0.0083982233054053,1.1395057e-05,0,0.0,0,0.08464189,0,0,Safe (Both Agree),"[423849948, 423849844]",28.67029,77.11614
Delhi,171660666,81.0,residential,1,40,0,32,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1458,1.8,1.0,0.26244,1.62,0.0007580681039241,6.959216e-06,0,0.0,0,0.02398602,0,0,Safe (Both Agree),171660666,28.71225,77.09336
Delhi,715683317,287.0,tertiary,1,40,0,16,3,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.9758,1.8,1.06,1.8618264,3.2436,0.0093451747510369,0.00014765223,0,0.0,0,0.049932785,0,0,Safe (Both Agree),715683317,28.61371,77.32242
Pune,219764771,119.6,residential,1,40,0,5,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.21528,1.4,1.0,0.301392,1.26,0.0131774999417586,1.5969557e-05,0,0.0,0,0.5563805,1,0,Safe (Both Agree),219764771,18.73107,73.85572
Pune,219764570,126.3,tertiary,1,40,0,11,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.4294199999999999,1.8,1.0,0.772956,3.06,0.0131950560466236,0.0003173617,0,0.0,0,0.5856437,1,0,Safe (Both Agree),219764570,18.69467,73.86178
Delhi,1040095493,399.7,primary,1,50,1,0,5,3,0,0,1,0,5.5,723.7,30.2,0.0,11320,97.5,1,0,1,0,2,1,8.2,3.27754,1.0,1.275,4.178863499999999,5.227499999999999,0.6979098503757467,0.80212015,1,0.761,1,0.75289047,1,0,Government Blind Spot,1040095493,28.67842,77.10281
Pune,"[217516817, 483149155, 483149156]",2420.7,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,26.14356,1.0,1.0,26.14356,5.4,0.9377859459909744,0.9998448,1,0.9978,1,0.41241798,0,0,Government Blind Spot,"[217516817, 483149155, 483149156]",18.67908,74.25124
Delhi,423300574,165.5,residential,1,40,0,29,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.2979,1.8,1.0,0.5362200000000001,1.6200000000000003,0.0009343701403873,6.7963215e-06,0,0.0,0,0.018266656,0,0,Safe (Both Agree),423300574,28.65866,77.05068
Delhi,1073826422,19.6,residential,1,40,0,38,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03528,1.8,1.0,0.063504,0.63504,7.762199432446312e-05,6.9889927e-07,0,0.0,0,0.00013171276,0,0,Safe (Both Agree),1073826422,28.73918,77.204
Pune,222139172,279.0,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,3.0132000000000003,1.16,1.0,3.495312,6.264,0.948570484187361,0.99975055,1,0.9983,1,0.26614076,0,0,Government Blind Spot,222139172,18.09904,74.21333
Delhi,1079371968,25.4,residential,1,40,0,42,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04572,1.8,1.0,0.082296,0.8229599999999999,7.232385903773035e-05,1.234519e-06,0,0.0,0,0.0007095321,0,0,Safe (Both Agree),1079371968,28.60833,76.9612
Delhi,164823270,23.2,residential,1,40,0,73,2,1,2,0,0,0,3.9,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.04176,1.8,1.195,0.08982576,0.8982576,8.211196983082097e-05,2.2047889e-06,0,0.0,0,0.00019467909,0,0,Safe (Both Agree),164823270,28.60484,76.98846
Pune,217773633,25.6,residential,1,40,0,29,2,3,2,0,0,0,6.9,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.04608,1.8,1.345,0.11155968,1.1155968,0.0004660155209221,2.4827073e-06,0,0.0,0,0.0018210921,0,0,Safe (Both Agree),217773633,18.50722,73.85207
Pune,593012922,71.8,tertiary,1,40,0,5,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.2441199999999999,1.4,1.0,0.3417679999999999,2.38,0.0132762656436213,4.1048912e-05,0,0.0,0,0.61339355,1,0,Safe (Both Agree),593012922,18.09841,74.61076
Delhi,422191400,97.4,residential,1,40,0,34,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.17532,1.8,1.0,0.3155760000000001,1.6200000000000003,0.0008458412107836,8.0510035e-06,0,0.0,0,0.018371247,0,0,Safe (Both Agree),422191400,28.70976,77.27812
Pune,190904814,83.1,primary,2,40,0,21,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.6814199999999998,1.8,1.0,1.2265559999999998,7.379999999999999,0.9680350434014636,0.99959546,1,1.0,1,0.78059506,1,1,Confirmed Black Spot,190904814,18.70677,73.78067
Pune,318781329,97.7,residential,1,40,0,22,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.17586,1.8,1.0,0.316548,1.6200000000000003,0.0120950237352771,2.5886926e-05,0,0.0,0,0.38022637,0,0,Safe (Both Agree),318781329,18.15018,74.58621
Pune,222420951,439.2,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.743360000000001,1.0,1.0,4.743360000000001,5.400000000000001,0.952317073044388,0.99986327,1,0.9982,1,0.40506,0,0,Government Blind Spot,222420951,18.08778,74.77481
Pune,"[210212224, 1118862826]",245.3,residential,1,40,0,6,2,1,0,1,0,0,2.8,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.44154,1.48,1.14,0.744966288,1.5184799999999998,0.0110608942981005,1.8356437e-05,0,0.0,0,0.19289994,0,0,Safe (Both Agree),"[210212224, 1118862826]",18.5341,73.82694
Pune,476640139,332.5,living_street,1,40,0,19,1,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.0,0.3325,1.8,1.06,0.63441,0.954,0.0084784356921454,2.369292e-05,0,0.0002,0,0.0839224,0,0,Safe (Both Agree),476640139,18.49314,73.9307
Delhi,682855180,67.1,residential,1,40,0,40,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1207799999999999,1.8,1.06,0.23044824,1.7172,0.0006002024871862,6.3402144e-06,0,0.0,0,0.009128522,0,0,Safe (Both Agree),682855180,28.6357,77.04822
Delhi,423559498,69.0,residential,1,40,0,29,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1242,1.8,1.075,0.240327,1.7415000000000005,0.0007543744813654,7.5134512e-06,0,0.0,0,0.008927258,0,0,Safe (Both Agree),423559498,28.64488,77.07562
Pune,475827124,99.3,residential,1,40,0,18,2,0,1,0,0,1,2.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.17874,1.8,1.1,0.3539052,1.7820000000000005,0.0101366087233339,2.0803454e-05,0,0.0,0,0.10201443,0,0,Safe (Both Agree),475827124,18.58366,73.83225
Pune,55081002,60.1,residential,1,40,0,13,2,0,3,0,0,0,3.6,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.10818,1.8,1.18,0.22977432,1.9116000000000004,0.0100836538815365,1.6423532e-05,0,0.0,0,0.32586536,0,0,Safe (Both Agree),55081002,18.47574,73.86025
Pune,1458656246,18.0,residential,1,40,0,19,2,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0324,1.8,1.06,0.0618192,0.618192,0.0033425805061967,9.643685e-07,0,0.0,0,0.0006344438,0,0,Safe (Both Agree),1458656246,18.47538,73.97596
Delhi,383572835,321.0,residential,1,40,0,4,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,0,0,0,0,0,1.8,0.5778000000000001,1.32,1.0,0.7626960000000002,1.1880000000000002,0.0008002197522467,4.3565433e-06,0,0.0,0,0.016088074,0,0,Safe (Both Agree),383572835,28.52043,77.07132
Pune,279435326,188.3,trunk,2,40,1,16,6,0,3,0,0,0,3.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,2.03364,1.8,1.18,4.31945136,11.4696,0.9977402656584063,0.99975425,1,1.0,1,0.9357433,1,1,Confirmed Black Spot,279435326,18.58049,73.98283
Pune,1375062072,215.8,residential,1,40,0,8,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.38844,1.64,1.0,0.6370416000000001,1.4760000000000002,0.0131774999417586,1.7193424e-05,0,0.0,0,0.38202623,0,0,Safe (Both Agree),1375062072,18.56508,74.02143
Delhi,1068081502,31.9,tertiary,1,40,0,20,3,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.1084599999999999,1.8,1.06,0.20694168,2.0694168,0.0008815416946034,1.4505539e-05,0,0.0,0,0.003660855,0,0,Safe (Both Agree),1068081502,28.82624,77.17358
Delhi,47026595,91.8,residential,1,40,1,12,2,5,0,1,0,0,8.8,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.16524,1.8,1.44,0.42830208,2.3328,0.0156376756514264,2.6824506e-05,0,0.0,0,0.24710216,0,0,Safe (Both Agree),47026595,28.67617,77.10424
Delhi,370165976,46.9,tertiary,1,40,0,53,3,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.15946,1.8,1.06,0.30424968,3.0424968000000003,0.0024829677456883,4.6723475e-05,0,0.0,0,0.0031876643,0,0,Safe (Both Agree),370165976,28.66851,77.28911
Pune,53792319,7.1,tertiary,1,40,0,13,3,0,1,1,1,0,3.5,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,3.4,0.0241399999999999,1.8,1.175,0.0510561,0.510561,0.0082883333127285,3.743734e-06,0,0.0,0,0.00041048936,0,0,Safe (Both Agree),53792319,18.48589,73.86707
Pune,225650945,54.0,primary,1,40,0,11,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.4427999999999999,1.8,1.0,0.79704,7.38,0.9849344927981176,0.99940526,1,1.0,1,0.6283286,1,1,Confirmed Black Spot,225650945,18.33963,74.03268
Pune,1433832511,555.9,unclassified,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,1.16739,1.0,1.0,1.16739,1.05,0.0155613530892739,4.1785347e-06,0,0.0,0,0.27576882,0,0,Safe (Both Agree),1433832511,19.1334,74.16222
Delhi,1080256675,119.7,residential,1,40,0,22,2,0,0,0,0,1,0.8,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.21546,1.8,1.04,0.40334112,1.6848,0.0088820556238621,9.735977e-06,0,0.0,0,0.044819437,0,0,Safe (Both Agree),1080256675,28.77319,77.06746
Delhi,961954910,28.2,residential,1,40,0,56,2,2,0,0,2,1,5.8,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.05076,1.8,1.29,0.11786472,1.1786472,0.0018534079934547,3.2714256e-06,0,0.0,0,0.0007463202,0,0,Safe (Both Agree),961954910,28.67153,77.28427
Delhi,447654056,266.8,secondary,1,40,1,13,4,2,3,0,4,0,10.6,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.49408,1.8,1.53,4.114696319999999,7.711199999999998,0.9878568403469032,0.99189734,1,0.9999,1,0.8024145,1,1,Confirmed Black Spot,447654056,28.61583,77.28848
Pune,106751413,293.7,primary,1,40,0,3,5,1,0,0,0,0,1.5,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,2.4083399999999995,1.24,1.075,3.2103172199999994,5.465299999999999,0.8567120051258986,0.99677616,1,0.9813,1,0.21593866,0,0,Government Blind Spot,106751413,18.62566,73.86184
Delhi,171619841,20.3,residential,1,40,0,81,2,3,0,0,0,0,4.5,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.0365399999999999,1.8,1.225,0.0805707,0.8057070000000001,7.346142202254237e-05,1.0114536e-06,0,0.0,0,4.2934014e-05,0,0,Safe (Both Agree),171619841,28.69565,77.08585
Delhi,31756484,138.5,secondary,3,40,1,9,4,0,0,1,5,0,6.3,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.7756,1.72,1.315,1.75425208,6.33304,0.990443145532888,0.9971443,1,0.988,1,0.94293517,1,1,Confirmed Black Spot,31756484,28.58947,77.21283
Pune,856225269,359.3,residential,1,40,0,9,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.64674,1.72,1.0,1.1123927999999998,1.5479999999999998,0.0149564356150683,1.7223967e-05,0,0.0,0,0.2778719,0,0,Safe (Both Agree),856225269,18.47189,73.80263
Delhi,72002981,72.9,tertiary,1,40,1,35,3,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.24786,1.8,1.075,0.4796091,3.2895,0.0274918326037181,0.00037016688,0,0.0,0,0.47289357,0,0,Safe (Both Agree),72002981,28.67129,77.31766
Delhi,"[1070244075, 414795071]",63.5,living_street,1,40,0,43,1,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.0635,1.8,1.0,0.1143,0.9,0.0005736708969029,6.554443e-06,0,0.0,0,0.008476041,0,0,Safe (Both Agree),"[1070244075, 414795071]",28.4679,77.13353
